index,birth_time,lineage
2847,1535.0,40.0
2848,1577.0,40.0
2849,1600.0,40.0
2850,1630.0,40.0
2851,1668.0,40.0
2852,1707.0,40.0
2853,1729.0,40.0
2854,1761.0,40.0
2855,1790.0,40.0
2856,1824.0,40.0
2857,1855.0,40.0
2858,1881.0,40.0
2859,1952.0,40.0
2860,1965.0,40.0
2861,1987.0,40.0
2862,2011.0,40.0
2863,2040.0,40.0
2864,2070.0,40.0
2865,2093.0,40.0
2866,2130.0,40.0
2867,2157.0,40.0
2868,2183.0,40.0
2869,2214.0,40.0
2870,1.0,41.0
2871,39.0,41.0
2872,72.0,41.0
2873,99.0,41.0
2874,136.0,41.0
2875,176.0,41.0
2876,212.0,41.0
2877,249.0,41.0
2878,283.0,41.0
2879,319.0,41.0
2880,353.0,41.0
2881,385.0,41.0
2882,427.0,41.0
2883,461.0,41.0
2884,491.0,41.0
2885,525.0,41.0
2886,561.0,41.0
2887,594.0,41.0
2888,633.0,41.0
2889,664.0,41.0
2890,692.0,41.0
2891,730.0,41.0
2892,764.0,41.0
2893,798.0,41.0
2894,869.0,41.0
2895,886.0,41.0
2896,931.0,41.0
2897,960.0,41.0
2898,982.0,41.0
2899,1009.0,41.0
2900,1035.0,41.0
2901,1073.0,41.0
2902,1118.0,41.0
2903,1151.0,41.0
2904,1184.0,41.0
2905,1213.0,41.0
2906,1250.0,41.0
2907,1287.0,41.0
2908,1322.0,41.0
2909,1366.0,41.0
2910,1396.0,41.0
2911,1426.0,41.0
2912,1454.0,41.0
2913,1495.0,41.0
2914,1530.0,41.0
2915,1565.0,41.0
2916,1600.0,41.0
2917,1632.0,41.0
2918,1665.0,41.0
2919,1707.0,41.0
2920,1734.0,41.0
2921,1767.0,41.0
2922,1797.0,41.0
2923,1836.0,41.0
2924,1873.0,41.0
2925,1913.0,41.0
2926,1946.0,41.0
2927,1981.0,41.0
2928,2014.0,41.0
2929,2052.0,41.0
2930,2088.0,41.0
2931,2128.0,41.0
2932,2157.0,41.0
2933,2185.0,41.0
2934,2213.0,41.0
2935,2253.0,41.0
2936,2287.0,41.0
2937,2325.0,41.0
2938,2361.0,41.0
2939,2396.0,41.0
2940,1.0,42.0
2941,38.0,42.0
2942,62.0,42.0
2943,94.0,42.0
2944,121.0,42.0
2945,157.0,42.0
2946,186.0,42.0
2947,222.0,42.0
2948,258.0,42.0
2949,287.0,42.0
2950,319.0,42.0
2951,356.0,42.0
2952,383.0,42.0
2953,408.0,42.0
2954,441.0,42.0
2955,475.0,42.0
2956,508.0,42.0
2957,538.0,42.0
2958,574.0,42.0
2959,603.0,42.0
2960,647.0,42.0
2961,691.0,42.0
2962,716.0,42.0
2963,750.0,42.0
2964,783.0,42.0
2965,818.0,42.0
2966,851.0,42.0
2967,883.0,42.0
2968,913.0,42.0
2969,945.0,42.0
2970,973.0,42.0
2971,1022.0,42.0
2972,1044.0,42.0
2973,1079.0,42.0
2974,1108.0,42.0
2975,1141.0,42.0
2976,1168.0,42.0
2977,1202.0,42.0
2978,1235.0,42.0
2979,1271.0,42.0
2980,1306.0,42.0
2981,1340.0,42.0
2982,1371.0,42.0
2983,1404.0,42.0
2984,1434.0,42.0
2985,1469.0,42.0
2986,1502.0,42.0
2987,1542.0,42.0
2988,1572.0,42.0
2989,1601.0,42.0
2990,1643.0,42.0
2991,1667.0,42.0
2992,1698.0,42.0
2993,1733.0,42.0
2994,1761.0,42.0
2995,1796.0,42.0
2996,1830.0,42.0
2997,1874.0,42.0
2998,1902.0,42.0
2999,1932.0,42.0
3000,1966.0,42.0
3001,1999.0,42.0
3002,2025.0,42.0
3003,2059.0,42.0
3004,2096.0,42.0
3005,2121.0,42.0
3006,2157.0,42.0
3007,2191.0,42.0
3008,2231.0,42.0
3009,2262.0,42.0
3010,1.0,43.0
3011,32.0,43.0
3012,63.0,43.0
3013,91.0,43.0
3014,127.0,43.0
3015,159.0,43.0
3016,200.0,43.0
3017,234.0,43.0
3018,267.0,43.0
3019,301.0,43.0
3020,331.0,43.0
3021,369.0,43.0
3022,405.0,43.0
3023,432.0,43.0
3024,466.0,43.0
3025,501.0,43.0
3026,535.0,43.0
3027,577.0,43.0
3028,612.0,43.0
3029,640.0,43.0
3030,672.0,43.0
3031,700.0,43.0
3032,744.0,43.0
3033,777.0,43.0
3034,816.0,43.0
3035,846.0,43.0
3036,875.0,43.0
3037,900.0,43.0
3038,936.0,43.0
3039,964.0,43.0
3040,1004.0,43.0
3041,1046.0,43.0
3042,1069.0,43.0
3043,1101.0,43.0
3044,1137.0,43.0
3045,1166.0,43.0
3046,1195.0,43.0
3047,1237.0,43.0
3048,1266.0,43.0
3049,1296.0,43.0
3050,1329.0,43.0
3051,1363.0,43.0
3052,1395.0,43.0
3053,1425.0,43.0
3054,1457.0,43.0
3055,1488.0,43.0
3056,1519.0,43.0
3057,1550.0,43.0
3058,1584.0,43.0
3059,1619.0,43.0
3060,1653.0,43.0
3061,1682.0,43.0
3062,1713.0,43.0
3063,1758.0,43.0
3064,1777.0,43.0
3065,1803.0,43.0
3066,1830.0,43.0
3067,1863.0,43.0
3068,1886.0,43.0
3069,1919.0,43.0
3070,1953.0,43.0
3071,1982.0,43.0
3072,2031.0,43.0
3073,2060.0,43.0
3074,2086.0,43.0
3075,2116.0,43.0
3076,2149.0,43.0
3077,2181.0,43.0
3078,2206.0,43.0
3079,2239.0,43.0
3080,1.0,44.0
3081,27.0,44.0
3082,58.0,44.0
3083,96.0,44.0
3084,152.0,44.0
3085,169.0,44.0
3086,190.0,44.0
3087,220.0,44.0
3088,257.0,44.0
3089,293.0,44.0
3090,329.0,44.0
3091,363.0,44.0
3092,389.0,44.0
3093,419.0,44.0
3094,461.0,44.0
3095,493.0,44.0
3096,522.0,44.0
3097,556.0,44.0
3098,598.0,44.0
3099,628.0,44.0
3100,667.0,44.0
3101,702.0,44.0
3102,734.0,44.0
3103,766.0,44.0
3104,801.0,44.0
3105,834.0,44.0
3106,870.0,44.0
3107,901.0,44.0
3108,933.0,44.0
3109,962.0,44.0
3110,999.0,44.0
3111,1023.0,44.0
3112,1055.0,44.0
3113,1089.0,44.0
3114,1127.0,44.0
3115,1162.0,44.0
3116,1198.0,44.0
3117,1243.0,44.0
3118,1275.0,44.0
3119,1309.0,44.0
3120,1339.0,44.0
3121,1368.0,44.0
3122,1396.0,44.0
3123,1438.0,44.0
3124,1489.0,44.0
3125,1506.0,44.0
3126,1531.0,44.0
3127,1566.0,44.0
3128,1596.0,44.0
3129,1627.0,44.0
3130,1667.0,44.0
3131,1700.0,44.0
3132,1730.0,44.0
3133,1763.0,44.0
3134,1797.0,44.0
3135,1827.0,44.0
3136,1854.0,44.0
3137,1884.0,44.0
3138,1924.0,44.0
3139,1954.0,44.0
3140,1986.0,44.0
3141,2017.0,44.0
3142,2052.0,44.0
3143,2085.0,44.0
3144,2126.0,44.0
3145,2148.0,44.0
3146,2179.0,44.0
3147,2210.0,44.0
3148,2252.0,44.0
3149,2282.0,44.0
3150,1.0,45.0
3151,38.0,45.0
3152,65.0,45.0
3153,101.0,45.0
3154,135.0,45.0
3155,165.0,45.0
3156,199.0,45.0
3157,232.0,45.0
3158,263.0,45.0
3159,300.0,45.0
3160,332.0,45.0
3161,363.0,45.0
3162,400.0,45.0
3163,430.0,45.0
3164,479.0,45.0
3165,499.0,45.0
3166,528.0,45.0
3167,572.0,45.0
3168,603.0,45.0
3169,633.0,45.0
3170,668.0,45.0
3171,703.0,45.0
3172,742.0,45.0
3173,768.0,45.0
3174,803.0,45.0
3175,832.0,45.0
3176,866.0,45.0
3177,902.0,45.0
3178,928.0,45.0
3179,960.0,45.0
3180,995.0,45.0
3181,1029.0,45.0
3182,1057.0,45.0
3183,1093.0,45.0
3184,1119.0,45.0
3185,1153.0,45.0
3186,1186.0,45.0
3187,1220.0,45.0
3188,1250.0,45.0
3189,1283.0,45.0
3190,1315.0,45.0
3191,1350.0,45.0
3192,1383.0,45.0
3193,1417.0,45.0
3194,1453.0,45.0
3195,1491.0,45.0
3196,1522.0,45.0
3197,1556.0,45.0
3198,1582.0,45.0
3199,1616.0,45.0
3200,1646.0,45.0
3201,1684.0,45.0
3202,1717.0,45.0
3203,1748.0,45.0
3204,1777.0,45.0
3205,1824.0,45.0
3206,1847.0,45.0
3207,1877.0,45.0
3208,1908.0,45.0
3209,1937.0,45.0
3210,1970.0,45.0
3211,2016.0,45.0
3212,2036.0,45.0
3213,2064.0,45.0
3214,2103.0,45.0
3215,2129.0,45.0
3216,2160.0,45.0
3217,2193.0,45.0
3218,2223.0,45.0
3219,2255.0,45.0
3220,1.0,46.0
3221,40.0,46.0
3222,70.0,46.0
3223,102.0,46.0
3224,131.0,46.0
3225,170.0,46.0
3226,205.0,46.0
3227,237.0,46.0
3228,279.0,46.0
3229,310.0,46.0
3230,341.0,46.0
3231,373.0,46.0
3232,408.0,46.0
3233,442.0,46.0
3234,473.0,46.0
3235,514.0,46.0
3236,546.0,46.0
3237,575.0,46.0
3238,607.0,46.0
3239,639.0,46.0
3240,671.0,46.0
3241,700.0,46.0
3242,728.0,46.0
3243,762.0,46.0
3244,794.0,46.0
3245,834.0,46.0
3246,863.0,46.0
3247,895.0,46.0
3248,929.0,46.0
3249,960.0,46.0
3250,994.0,46.0
3251,1026.0,46.0
3252,1059.0,46.0
3253,1092.0,46.0
3254,1131.0,46.0
3255,1169.0,46.0
3256,1199.0,46.0
3257,1225.0,46.0
3258,1256.0,46.0
3259,1287.0,46.0
3260,1310.0,46.0
3261,1350.0,46.0
3262,1378.0,46.0
3263,1405.0,46.0
3264,1444.0,46.0
3265,1473.0,46.0
3266,1504.0,46.0
3267,1538.0,46.0
3268,1568.0,46.0
3269,1606.0,46.0
3270,1646.0,46.0
3271,1673.0,46.0
3272,1725.0,46.0
3273,1749.0,46.0
3274,1775.0,46.0
3275,1805.0,46.0
3276,1841.0,46.0
3277,1871.0,46.0
3278,1894.0,46.0
3279,1924.0,46.0
3280,1961.0,46.0
3281,1998.0,46.0
3282,2031.0,46.0
3283,2075.0,46.0
3284,2109.0,46.0
3285,2129.0,46.0
3286,2173.0,46.0
3287,2195.0,46.0
3288,2219.0,46.0
3289,2249.0,46.0
3290,1.0,47.0
3291,35.0,47.0
3292,71.0,47.0
3293,107.0,47.0
3294,132.0,47.0
3295,158.0,47.0
3296,194.0,47.0
3297,237.0,47.0
3298,263.0,47.0
3299,296.0,47.0
3300,326.0,47.0
3301,359.0,47.0
3302,400.0,47.0
3303,436.0,47.0
3304,472.0,47.0
3305,503.0,47.0
3306,539.0,47.0
3307,567.0,47.0
3308,600.0,47.0
3309,625.0,47.0
3310,658.0,47.0
3311,692.0,47.0
3312,728.0,47.0
3313,776.0,47.0
3314,800.0,47.0
3315,825.0,47.0
3316,860.0,47.0
3317,897.0,47.0
3318,929.0,47.0
3319,958.0,47.0
3320,992.0,47.0
3321,1028.0,47.0
3322,1058.0,47.0
3323,1089.0,47.0
3324,1126.0,47.0
3325,1158.0,47.0
3326,1216.0,47.0
3327,1237.0,47.0
3328,1274.0,47.0
3329,1313.0,47.0
3330,1356.0,47.0
3331,1387.0,47.0
3332,1419.0,47.0
3333,1452.0,47.0
3334,1486.0,47.0
3335,1520.0,47.0
3336,1548.0,47.0
3337,1572.0,47.0
3338,1608.0,47.0
3339,1647.0,47.0
3340,1678.0,47.0
3341,1712.0,47.0
3342,1746.0,47.0
3343,1774.0,47.0
3344,1804.0,47.0
3345,1836.0,47.0
3346,1867.0,47.0
3347,1901.0,47.0
3348,1936.0,47.0
3349,1961.0,47.0
3350,1990.0,47.0
3351,2023.0,47.0
3352,2053.0,47.0
3353,2091.0,47.0
3354,2121.0,47.0
3355,2148.0,47.0
3356,2180.0,47.0
3357,2210.0,47.0
3358,2241.0,47.0
3359,2272.0,47.0
3360,1.0,48.0
3361,39.0,48.0
3362,70.0,48.0
3363,110.0,48.0
3364,135.0,48.0
3365,164.0,48.0
3366,193.0,48.0
3367,235.0,48.0
3368,274.0,48.0
3369,306.0,48.0
3370,335.0,48.0
3371,363.0,48.0
3372,406.0,48.0
3373,437.0,48.0
3374,470.0,48.0
3375,498.0,48.0
3376,534.0,48.0
3377,569.0,48.0
3378,603.0,48.0
3379,635.0,48.0
3380,668.0,48.0
3381,707.0,48.0
3382,746.0,48.0
3383,770.0,48.0
3384,797.0,48.0
3385,826.0,48.0
3386,869.0,48.0
3387,904.0,48.0
3388,937.0,48.0
3389,962.0,48.0
3390,995.0,48.0
3391,1034.0,48.0
3392,1073.0,48.0
3393,1095.0,48.0
3394,1123.0,48.0
3395,1157.0,48.0
3396,1193.0,48.0
3397,1228.0,48.0
3398,1257.0,48.0
3399,1291.0,48.0
3400,1322.0,48.0
3401,1355.0,48.0
3402,1391.0,48.0
3403,1420.0,48.0
3404,1451.0,48.0
3405,1486.0,48.0
3406,1518.0,48.0
3407,1549.0,48.0
3408,1588.0,48.0
3409,1619.0,48.0
3410,1649.0,48.0
3411,1682.0,48.0
3412,1722.0,48.0
3413,1752.0,48.0
3414,1783.0,48.0
3415,1815.0,48.0
3416,1850.0,48.0
3417,1880.0,48.0
3418,1909.0,48.0
3419,1940.0,48.0
3420,1970.0,48.0
3421,2010.0,48.0
3422,2039.0,48.0
3423,2068.0,48.0
3424,2102.0,48.0
3425,2143.0,48.0
3426,2171.0,48.0
3427,2201.0,48.0
3428,2237.0,48.0
3429,2270.0,48.0
3430,1.0,49.0
3431,32.0,49.0
3432,64.0,49.0
3433,95.0,49.0
3434,130.0,49.0
3435,160.0,49.0
3436,201.0,49.0
3437,233.0,49.0
3438,268.0,49.0
3439,329.0,49.0
3440,347.0,49.0
3441,363.0,49.0
3442,390.0,49.0
3443,425.0,49.0
3444,472.0,49.0
3445,498.0,49.0
3446,522.0,49.0
3447,557.0,49.0
3448,591.0,49.0
3449,622.0,49.0
3450,655.0,49.0
3451,703.0,49.0
3452,724.0,49.0
3453,756.0,49.0
3454,799.0,49.0
3455,826.0,49.0
3456,865.0,49.0
3457,900.0,49.0
3458,932.0,49.0
3459,962.0,49.0
3460,994.0,49.0
3461,1027.0,49.0
3462,1066.0,49.0
3463,1093.0,49.0
3464,1135.0,49.0
3465,1168.0,49.0
3466,1196.0,49.0
3467,1232.0,49.0
3468,1287.0,49.0
3469,1313.0,49.0
3470,1344.0,49.0
3471,1361.0,49.0
3472,1385.0,49.0
3473,1418.0,49.0
3474,1455.0,49.0
3475,1487.0,49.0
3476,1518.0,49.0
3477,1550.0,49.0
3478,1580.0,49.0
3479,1611.0,49.0
3480,1639.0,49.0
3481,1676.0,49.0
3482,1701.0,49.0
3483,1736.0,49.0
3484,1773.0,49.0
3485,1805.0,49.0
3486,1844.0,49.0
3487,1872.0,49.0
3488,1907.0,49.0
3489,1942.0,49.0
3490,1970.0,49.0
3491,2007.0,49.0
3492,2037.0,49.0
3493,2069.0,49.0
3494,2095.0,49.0
3495,2125.0,49.0
3496,2158.0,49.0
3497,2190.0,49.0
3498,2216.0,49.0
3499,2251.0,49.0
3500,1.0,50.0
3501,31.0,50.0
3502,70.0,50.0
3503,96.0,50.0
3504,125.0,50.0
3505,150.0,50.0
3506,190.0,50.0
3507,241.0,50.0
3508,265.0,50.0
3509,290.0,50.0
3510,321.0,50.0
3511,356.0,50.0
3512,384.0,50.0
3513,421.0,50.0
3514,454.0,50.0
3515,487.0,50.0
3516,519.0,50.0
3517,561.0,50.0
3518,587.0,50.0
3519,619.0,50.0
3520,646.0,50.0
3521,682.0,50.0
3522,713.0,50.0
3523,746.0,50.0
3524,780.0,50.0
3525,820.0,50.0
3526,853.0,50.0
3527,885.0,50.0
3528,922.0,50.0
3529,951.0,50.0
3530,978.0,50.0
3531,1035.0,50.0
3532,1072.0,50.0
3533,1108.0,50.0
3534,1139.0,50.0
3535,1178.0,50.0
3536,1208.0,50.0
3537,1248.0,50.0
3538,1284.0,50.0
3539,1310.0,50.0
3540,1343.0,50.0
3541,1376.0,50.0
3542,1409.0,50.0
3543,1445.0,50.0
3544,1482.0,50.0
3545,1513.0,50.0
3546,1543.0,50.0
3547,1590.0,50.0
3548,1615.0,50.0
3549,1650.0,50.0
3550,1681.0,50.0
3551,1713.0,50.0
3552,1749.0,50.0
3553,1778.0,50.0
3554,1815.0,50.0
3555,1844.0,50.0
3556,1869.0,50.0
3557,1902.0,50.0
3558,1950.0,50.0
3559,1975.0,50.0
3560,2002.0,50.0
3561,2037.0,50.0
3562,2072.0,50.0
3563,2106.0,50.0
3564,2132.0,50.0
3565,2168.0,50.0
3566,2194.0,50.0
3567,2227.0,50.0
3568,2260.0,50.0
3569,2287.0,50.0
3570,1.0,51.0
3571,33.0,51.0
3572,65.0,51.0
3573,97.0,51.0
3574,127.0,51.0
3575,177.0,51.0
3576,209.0,51.0
3577,246.0,51.0
3578,292.0,51.0
3579,320.0,51.0
3580,352.0,51.0
3581,385.0,51.0
3582,415.0,51.0
3583,445.0,51.0
3584,480.0,51.0
3585,514.0,51.0
3586,554.0,51.0
3587,584.0,51.0
3588,611.0,51.0
3589,647.0,51.0
3590,678.0,51.0
3591,718.0,51.0
3592,761.0,51.0
3593,785.0,51.0
3594,814.0,51.0
3595,856.0,51.0
3596,884.0,51.0
3597,925.0,51.0
3598,942.0,51.0
3599,968.0,51.0
3600,1003.0,51.0
3601,1034.0,51.0
3602,1072.0,51.0
3603,1110.0,51.0
3604,1136.0,51.0
3605,1177.0,51.0
3606,1214.0,51.0
3607,1238.0,51.0
3608,1271.0,51.0
3609,1304.0,51.0
3610,1333.0,51.0
3611,1364.0,51.0
3612,1398.0,51.0
3613,1436.0,51.0
3614,1472.0,51.0
3615,1499.0,51.0
3616,1533.0,51.0
3617,1566.0,51.0
3618,1594.0,51.0
3619,1623.0,51.0
3620,1667.0,51.0
3621,1690.0,51.0
3622,1721.0,51.0
3623,1751.0,51.0
3624,1785.0,51.0
3625,1808.0,51.0
3626,1846.0,51.0
3627,1878.0,51.0
3628,1904.0,51.0
3629,1940.0,51.0
3630,1970.0,51.0
3631,2000.0,51.0
3632,2031.0,51.0
3633,2066.0,51.0
3634,2092.0,51.0
3635,2128.0,51.0
3636,2163.0,51.0
3637,2189.0,51.0
3638,2217.0,51.0
3639,2256.0,51.0
3640,1.0,52.0
3641,35.0,52.0
3642,62.0,52.0
3643,109.0,52.0
3644,137.0,52.0
3645,166.0,52.0
3646,201.0,52.0
3647,229.0,52.0
3648,269.0,52.0
3649,300.0,52.0
3650,336.0,52.0
3651,366.0,52.0
3652,395.0,52.0
3653,432.0,52.0
3654,466.0,52.0
3655,503.0,52.0
3656,527.0,52.0
3657,561.0,52.0
3658,595.0,52.0
3659,631.0,52.0
3660,665.0,52.0
3661,698.0,52.0
3662,735.0,52.0
3663,796.0,52.0
3664,823.0,52.0
3665,845.0,52.0
3666,868.0,52.0
3667,899.0,52.0
3668,936.0,52.0
3669,966.0,52.0
3670,996.0,52.0
3671,1027.0,52.0
3672,1063.0,52.0
3673,1095.0,52.0
3674,1118.0,52.0
3675,1154.0,52.0
3676,1183.0,52.0
3677,1211.0,52.0
3678,1240.0,52.0
3679,1268.0,52.0
3680,1296.0,52.0
3681,1329.0,52.0
3682,1362.0,52.0
3683,1390.0,52.0
3684,1426.0,52.0
3685,1458.0,52.0
3686,1481.0,52.0
3687,1508.0,52.0
3688,1541.0,52.0
3689,1574.0,52.0
3690,1615.0,52.0
3691,1644.0,52.0
3692,1679.0,52.0
3693,1709.0,52.0
3694,1751.0,52.0
3695,1789.0,52.0
3696,1823.0,52.0
3697,1851.0,52.0
3698,1884.0,52.0
3699,1915.0,52.0
3700,1944.0,52.0
3701,1976.0,52.0
3702,2007.0,52.0
3703,2038.0,52.0
3704,2069.0,52.0
3705,2102.0,52.0
3706,2139.0,52.0
3707,2164.0,52.0
3708,2192.0,52.0
3709,2220.0,52.0
3710,1.0,53.0
3711,29.0,53.0
3712,65.0,53.0
3713,97.0,53.0
3714,128.0,53.0
3715,154.0,53.0
3716,183.0,53.0
3717,218.0,53.0
3718,247.0,53.0
3719,279.0,53.0
3720,316.0,53.0
3721,350.0,53.0
3722,386.0,53.0
3723,442.0,53.0
3724,459.0,53.0
3725,485.0,53.0
3726,516.0,53.0
3727,541.0,53.0
3728,572.0,53.0
3729,610.0,53.0
3730,642.0,53.0
3731,677.0,53.0
3732,710.0,53.0
3733,758.0,53.0
3734,781.0,53.0
3735,817.0,53.0
3736,849.0,53.0
3737,882.0,53.0
3738,912.0,53.0
3739,946.0,53.0
3740,976.0,53.0
3741,1009.0,53.0
3742,1047.0,53.0
3743,1074.0,53.0
3744,1102.0,53.0
3745,1131.0,53.0
3746,1165.0,53.0
3747,1203.0,53.0
3748,1235.0,53.0
3749,1260.0,53.0
3750,1292.0,53.0
3751,1329.0,53.0
3752,1359.0,53.0
3753,1389.0,53.0
3754,1420.0,53.0
3755,1448.0,53.0
3756,1483.0,53.0
3757,1507.0,53.0
3758,1536.0,53.0
3759,1572.0,53.0
3760,1612.0,53.0
3761,1641.0,53.0
3762,1673.0,53.0
3763,1713.0,53.0
3764,1740.0,53.0
3765,1783.0,53.0
3766,1803.0,53.0
3767,1832.0,53.0
3768,1863.0,53.0
3769,1888.0,53.0
3770,1924.0,53.0
3771,1954.0,53.0
3772,1985.0,53.0
3773,2014.0,53.0
3774,2044.0,53.0
3775,2078.0,53.0
3776,2113.0,53.0
3777,2154.0,53.0
3778,2190.0,53.0
3779,2206.0,53.0
3780,1.0,54.0
3781,31.0,54.0
3782,62.0,54.0
3783,91.0,54.0
3784,122.0,54.0
3785,160.0,54.0
3786,193.0,54.0
3787,230.0,54.0
3788,262.0,54.0
3789,296.0,54.0
3790,328.0,54.0
3791,363.0,54.0
3792,399.0,54.0
3793,431.0,54.0
3794,455.0,54.0
3795,493.0,54.0
3796,529.0,54.0
3797,555.0,54.0
3798,590.0,54.0
3799,621.0,54.0
3800,650.0,54.0
3801,693.0,54.0
3802,719.0,54.0
3803,751.0,54.0
3804,776.0,54.0
3805,809.0,54.0
3806,843.0,54.0
3807,886.0,54.0
3808,915.0,54.0
3809,949.0,54.0
3810,984.0,54.0
3811,1006.0,54.0
3812,1034.0,54.0
3813,1069.0,54.0
3814,1100.0,54.0
3815,1130.0,54.0
3816,1158.0,54.0
3817,1188.0,54.0
3818,1215.0,54.0
3819,1249.0,54.0
3820,1282.0,54.0
3821,1315.0,54.0
3822,1340.0,54.0
3823,1369.0,54.0
3824,1405.0,54.0
3825,1440.0,54.0
3826,1470.0,54.0
3827,1503.0,54.0
3828,1539.0,54.0
3829,1561.0,54.0
3830,1596.0,54.0
3831,1632.0,54.0
3832,1664.0,54.0
3833,1693.0,54.0
3834,1725.0,54.0
3835,1758.0,54.0
3836,1797.0,54.0
3837,1830.0,54.0
3838,1857.0,54.0
3839,1892.0,54.0
3840,1923.0,54.0
3841,1957.0,54.0
3842,1990.0,54.0
3843,2019.0,54.0
3844,2056.0,54.0
3845,2088.0,54.0
3846,2134.0,54.0
3847,2161.0,54.0
3848,2198.0,54.0
3849,2235.0,54.0
3850,1.0,55.0
3851,32.0,55.0
3852,63.0,55.0
3853,97.0,55.0
3854,122.0,55.0
3855,153.0,55.0
3856,193.0,55.0
3857,217.0,55.0
3858,247.0,55.0
3859,280.0,55.0
3860,316.0,55.0
3861,347.0,55.0
3862,379.0,55.0
3863,414.0,55.0
3864,445.0,55.0
3865,480.0,55.0
3866,509.0,55.0
3867,554.0,55.0
3868,583.0,55.0
3869,620.0,55.0
3870,652.0,55.0
3871,684.0,55.0
3872,719.0,55.0
3873,755.0,55.0
3874,800.0,55.0
3875,832.0,55.0
3876,853.0,55.0
3877,879.0,55.0
3878,903.0,55.0
3879,930.0,55.0
3880,961.0,55.0
3881,989.0,55.0
3882,1019.0,55.0
3883,1051.0,55.0
3884,1094.0,55.0
3885,1129.0,55.0
3886,1167.0,55.0
3887,1192.0,55.0
3888,1226.0,55.0
3889,1261.0,55.0
3890,1300.0,55.0
3891,1327.0,55.0
3892,1362.0,55.0
3893,1392.0,55.0
3894,1431.0,55.0
3895,1456.0,55.0
3896,1491.0,55.0
3897,1520.0,55.0
3898,1557.0,55.0
3899,1591.0,55.0
3900,1620.0,55.0
3901,1658.0,55.0
3902,1688.0,55.0
3903,1717.0,55.0
3904,1745.0,55.0
3905,1775.0,55.0
3906,1808.0,55.0
3907,1839.0,55.0
3908,1871.0,55.0
3909,1907.0,55.0
3910,1938.0,55.0
3911,1974.0,55.0
3912,2002.0,55.0
3913,2044.0,55.0
3914,2077.0,55.0
3915,2109.0,55.0
3916,2144.0,55.0
3917,2178.0,55.0
3918,2207.0,55.0
3919,2241.0,55.0
3920,1.0,56.0
3921,30.0,56.0
3922,64.0,56.0
3923,97.0,56.0
3924,124.0,56.0
3925,157.0,56.0
3926,193.0,56.0
3927,233.0,56.0
3928,258.0,56.0
3929,289.0,56.0
3930,327.0,56.0
3931,359.0,56.0
3932,394.0,56.0
3933,427.0,56.0
3934,459.0,56.0
3935,495.0,56.0
3936,532.0,56.0
3937,552.0,56.0
3938,587.0,56.0
3939,616.0,56.0
3940,647.0,56.0
3941,680.0,56.0
3942,727.0,56.0
3943,747.0,56.0
3944,767.0,56.0
3945,794.0,56.0
3946,830.0,56.0
3947,858.0,56.0
3948,893.0,56.0
3949,918.0,56.0
3950,945.0,56.0
3951,979.0,56.0
3952,1013.0,56.0
3953,1047.0,56.0
3954,1086.0,56.0
3955,1115.0,56.0
3956,1149.0,56.0
3957,1187.0,56.0
3958,1215.0,56.0
3959,1247.0,56.0
3960,1275.0,56.0
3961,1306.0,56.0
3962,1345.0,56.0
3963,1378.0,56.0
3964,1414.0,56.0
3965,1449.0,56.0
3966,1481.0,56.0
3967,1511.0,56.0
3968,1547.0,56.0
3969,1575.0,56.0
3970,1606.0,56.0
3971,1636.0,56.0
3972,1667.0,56.0
3973,1694.0,56.0
3974,1728.0,56.0
3975,1761.0,56.0
3976,1801.0,56.0
3977,1829.0,56.0
3978,1847.0,56.0
3979,1877.0,56.0
3980,1915.0,56.0
3981,1941.0,56.0
3982,1976.0,56.0
3983,2009.0,56.0
3984,2038.0,56.0
3985,2077.0,56.0
3986,2101.0,56.0
3987,2127.0,56.0
3988,2157.0,56.0
3989,2211.0,56.0
3990,1.0,57.0
3991,49.0,57.0
3992,82.0,57.0
3993,110.0,57.0
3994,146.0,57.0
3995,180.0,57.0
3996,214.0,57.0
3997,240.0,57.0
3998,279.0,57.0
3999,306.0,57.0
4000,339.0,57.0
4001,370.0,57.0
4002,398.0,57.0
4003,431.0,57.0
4004,463.0,57.0
4005,496.0,57.0
4006,528.0,57.0
4007,560.0,57.0
4008,597.0,57.0
4009,631.0,57.0
4010,662.0,57.0
4011,691.0,57.0
4012,727.0,57.0
4013,769.0,57.0
4014,795.0,57.0
4015,824.0,57.0
4016,851.0,57.0
4017,884.0,57.0
4018,923.0,57.0
4019,950.0,57.0
4020,980.0,57.0
4021,1021.0,57.0
4022,1055.0,57.0
4023,1088.0,57.0
4024,1123.0,57.0
4025,1191.0,57.0
4026,1208.0,57.0
4027,1233.0,57.0
4028,1257.0,57.0
4029,1287.0,57.0
4030,1316.0,57.0
4031,1343.0,57.0
4032,1375.0,57.0
4033,1409.0,57.0
4034,1442.0,57.0
4035,1499.0,57.0
4036,1515.0,57.0
4037,1542.0,57.0
4038,1568.0,57.0
4039,1601.0,57.0
4040,1633.0,57.0
4041,1661.0,57.0
4042,1689.0,57.0
4043,1723.0,57.0
4044,1755.0,57.0
4045,1782.0,57.0
4046,1819.0,57.0
4047,1853.0,57.0
4048,1890.0,57.0
4049,1920.0,57.0
4050,1954.0,57.0
4051,1981.0,57.0
4052,2014.0,57.0
4053,2043.0,57.0
4054,2071.0,57.0
4055,2117.0,57.0
